,Confort,Securite,Qualite,Force,Maintien,Puissance,Competition,Muscle,Beaute,Galbant,Silhouette,Douceur,Se_defouler,Energie,Legerete,Technicite,Se_relaxer,Bien_etre,Liberte,Fluidite,Resistance,Inconfort,Repetition,Intensite,Ralentissement,Acceleration,Nouveaute,Endurance,Impact,Recuperation,Tolerance,Decouragement,Perseverance,Objectif,Passivite,Brulure,Fatigue,Transpiration,Rythme,Difficulte,Facilite,Lent,Rapide,Ennuyeux,Regulier,Equilibre,Culpabilite,Challenge,Progression,Accompagnement,Lassitude,Confiance_en_soi,Actif,Stretchcing,Efficacite,Discipline,Muscultation,Cardio,Vital,Depassement,Calme,Serenite,Sexy,Plaisir,Groupe,Partage,Role,Performance,Meilleur,Individualiste,detente
etudiant_123,0.36700736867126216,0.2531495127169004,0.0,-0.6510577608747325,0.0,0.0,0.0,0.0,0.0,-0.3824578084145472,-0.3674827668172094,0.4518659377228429,-0.6505823627287853,0.4559068219633943,-0.47040646541478487,0.0,0.3598763964820537,0.3118611837413834,0.22010934157356787,0.0,0.0,0.0,0.0,0.3192298550035655,0.5300689327311624,0.0,0.0,0.0,0.0,0.2897551699548372,-0.6137390064178749,0.8782980746375089,0.7908248157832184,0.7397195150938911,0.0,0.0,0.26764915616829094,0.23460898502495842,0.0,0.27501782743047304,0.0,0.2500594247682434,0.0,1.0,0.0,0.24173995721416686,0.0,0.0,0.2937960541953886,-0.40812930829569766,0.0,0.3601140955550273,0.426432136914666,0.0,0.0,0.2683622533872118,0.0,0.0,0.0,0.0,0.2424530544330877,0.25219871642500596,-0.43023532208224385,0.24982172569526978,0.3674827668172094,0.22010934157356787,0.30829569764677917,0.4261944378416924,0.0,0.0,0.23484668409793202
etudiant_124,0.6691979117228287,0.28429046037019456,0.21547223540579022,0.20028476506881823,0.37683910773611773,0.21547223540579022,0.3844328429046037,0.20787850023730423,0.18462268628381584,0.33839582344565733,0.3692453725676317,0.5154247745609872,0.584717607973422,0.2952064546748932,0.42287612719506407,0.33839582344565733,0.3512102515424775,0.292358803986711,0.32320835310868534,0.9307071665875652,0.299952539155197,0.654485049833887,0.33080208827717134,0.5230185097294732,0.2691029900332226,0.19981015662078785,0.16943521594684385,0.1570953962980541,0.14285714285714285,0.17987660180351212,0.16611295681063123,0.17892738490745136,0.27005220692928333,0.24347413383958236,0.18462268628381584,0.19269102990033224,0.1532985287138111,0.30042714760322736,0.33792121499762695,0.20028476506881823,0.19221642145230186,0.17702895111532985,0.16896060749881348,0.18462268628381584,0.26198386331276696,0.17655434266729947,0.16184148077835786,0.16516373991457048,0.21926910299003322,0.16421452301850972,0.13573801613668723,0.1537731371618415,0.20028476506881823,0.1381110583768391,0.12339819648789749,0.06881822496440437,0.01566207878500237,0.030374940673943997,0.030849549121974372,0.023255813953488372,0.015187470336971999,0.009017560512577124,0.009017560512577124,0.0,0.013763644992880873,0.014238253440911248,0.007593735168485999,0.015187470336971999,0.015187470336971999,0.01566207878500237,0.015187470336971999
etudiant_125,0.07188277578103401,0.8020458943876141,0.07354160906828863,0.015205971799834116,0.09441526126624274,0.08460049764998617,0.03331490185236384,0.031794304672380425,0.01257948576168095,0.08819463643903788,0.055432679015758914,0.09607409455349737,0.07188277578103401,0.113491844069671,0.34932264307437105,0.12372131600774122,0.22103953552667957,0.11680951064418026,0.9393143489079347,0.024882499308819462,0.018523638374343378,0.016035388443461432,0.024467790987005807,0.024467790987005807,0.03787669339231407,0.047000276472214546,0.10906828863699199,0.04769145700857064,0.11155653856787393,0.035941387890517006,0.04008847110865358,0.042300248824993086,0.0804534144318496,0.4346143212607133,0.23306607685927563,0.1335360796239978,0.049764998617638924,0.08930052529720763,0.07174453967376279,0.27978988111694775,0.07824163671551009,0.24412496544097317,0.1228918993641139,0.2083218136577274,0.03787669339231407,0.22394249377937517,0.026679568703345313,0.0,0.03939729057229748,0.024467790987005807,0.1092065247442632,0.1537185512855958,0.027923693668786286,0.20597179983411668,0.05501797069394526,0.03082665192148189,0.180951064418026,0.28836051976776333,0.1386508155930329,0.04077965164500968,0.029997235277854577,0.05183854022670722,0.07851810893005252,0.05142383190489356,0.06801216477743986,0.028338401990599945,0.014929499585291679,0.0783798728227813,0.031656068565109205,0.07478573403372961,0.14473320431296655
etudiant_126,0.012568735271013355,0.05106048703849175,0.02945797329143755,0.21249018067556952,0.1551453260015711,0.02749410840534171,0.21249018067556952,0.040455616653574236,0.059308719560094265,0.16182246661429694,0.04673998428908091,0.25255302435192456,0.1021209740769835,0.02749410840534171,0.17085624509033778,0.1838177533385703,0.07855459544383346,0.08483896307934014,0.22073841319717202,0.25765907305577374,0.12961508248232523,0.12411626080125687,0.27258444619010214,0.07227022780832679,0.2694422623723488,0.7411626080125687,0.1166535742340927,0.199528672427337,0.1044776119402985,0.6323644933228594,0.21249018067556952,0.1358994501178319,0.09780047132757266,0.03377847604084839,0.14257659073055773,0.12293794186959937,0.11036920659858601,0.07894736842105263,0.03377847604084839,0.06598586017282011,0.06637863315003928,0.14257659073055773,0.6001571091908877,0.12293794186959937,0.034171249018067555,0.06598586017282011,0.16378633150039276,0.16535742340926946,0.09151610369206599,0.2922230950510605,0.10683424980361352,0.0974076983503535,0.13629222309505107,0.1739984289080911,0.20581304006284368,0.3739198743126473,0.03220738413197172,0.04752553024351924,0.03927729772191673,0.19324430479183033,0.17714061272584447,0.0,0.20149253731343283,0.04006284367635507,0.12097407698350353,0.021602513747054203,0.23448546739984288,0.05616653574234093,0.13668499607227022,0.17360565593087196,0.24587588373919875
etudiant_127,0.041654486992107574,0.034638994446068404,0.03186202864659456,0.03010815551008477,0.033469745688395204,0.016807950891552178,0.02148494592224496,0.012130955860859398,0.1258403975445776,0.30824320374159603,0.10216311020169541,0.047500730780473545,0.1755334697456884,0.009792458345513008,0.09953230049693072,0.09748611517100263,0.031131248173048815,0.026161940952937737,0.007307804735457469,0.04998538439052908,0.007307804735457469,0.14250219234142064,0.6587255188541362,0.0689856767027185,0.47413037123648055,0.02148494592224496,0.1140017538731365,0.04296989184448992,0.021338789827535808,0.01929260450160772,0.016807950891552178,0.27506577024261913,0.023969599532300497,0.019146448406898567,0.1495176848874598,0.014323297281496639,0.08783981292019877,0.01929260450160772,0.00014615609470914936,0.09280912014030986,0.0,0.11750950014615609,0.10333235895936861,0.7087109032446653,0.023969599532300497,0.01666179479684303,0.25855013154048523,0.05466237942122187,0.04282373574978077,0.4457760888629056,0.12335574393452207,0.028646594562993278,0.030985092078339667,0.04998538439052908,0.061970184156679334,0.047500730780473545,0.2442268342589886,0.0476468868751827,0.057147033031277404,0.03332358959368606,0.057147033031277404,0.052323881905875474,0.05480853551593101,0.04983922829581994,0.7608886290558317,0.09500146156094709,0.3864367144109909,0.028646594562993278,0.035662087109032445,0.8935983630517392,0.04033908213972523
etudiant_128,0.22636313567101157,0.19441894620892233,0.2397650082614283,0.06333761703690105,0.1299798053974665,0.25757297595006423,0.2573893886543051,0.2584909124288599,0.14613548742427024,0.3060400220304755,0.038553332109418026,0.13089774187626216,0.10225812373783734,0.12961263080594823,0.2796034514411603,0.2676702772168166,0.2529832935560859,0.2270974848540481,0.18028272443546906,0.44024233523040207,0.11639434551129062,0.023499173857169084,0.5357077290251515,0.008628602900679273,0.0861024417110336,0.02074536442078208,0.711217183770883,0.07123187075454379,0.11602717091977235,0.1547640903249495,0.08903983844317973,0.03579952267303103,0.1277767578483569,0.09509821920323114,0.06554066458601064,0.09197723517532587,0.14283091610060583,0.08903983844317973,0.42261795483752523,0.20818799339085736,0.17532586744997247,0.15182669359280337,0.29741141912979624,0.5981274095832568,0.3034697998898476,0.2588580870203782,0.13108132917202128,0.44299614466678905,0.0,0.10703139342757481,0.22911694510739858,0.050486506333761706,0.053423903065907836,0.035615935377271896,0.31246557738204517,0.10391040939966954,0.1755094547457316,0.03249495134936663,0.10703139342757481,0.05948228382595924,0.1606388837892418,0.18744262897007527,0.14576831283275196,0.056361299798053974,0.11290618689186709,0.04461171286946943,0.8391775289149991,0.008812190196438406,0.2094731044611713,0.0910592986965302,0.029373967321461355
etudiant_129,0.08150470219435736,0.050156739811912224,0.06802507836990596,0.08652037617554859,0.613166144200627,0.2341692789968652,0.1811912225705329,0.15768025078369907,0.05893416927899686,0.22382445141065832,0.2652037617554859,0.40156739811912223,0.3968652037617555,0.16300940438871472,0.34608150470219434,0.13260188087774294,0.503448275862069,0.4714733542319749,0.10846394984326019,0.1579937304075235,0.18871473354231974,0.4633228840125392,0.5141065830721003,0.07931034482758621,0.32539184952978056,0.07335423197492164,0.08683385579937304,0.22570532915360503,0.19561128526645769,0.135423197492163,0.10376175548589342,0.2608150470219436,0.14921630094043886,0.11630094043887147,0.057053291536050155,0.08683385579937304,0.2890282131661442,0.12946708463949844,0.1006269592476489,0.17366771159874608,0.23918495297805642,0.3492163009404389,0.0768025078369906,0.035736677115987464,0.48495297805642634,0.03699059561128527,0.2890282131661442,0.18275862068965518,0.190282131661442,0.8225705329153605,0.16802507836990596,0.20376175548589343,0.17680250783699059,0.21567398119122258,0.11191222570532916,0.0012539184952978057,0.0,0.020689655172413793,0.08652037617554859,0.12288401253918495,0.22727272727272727,0.10877742946708464,0.364576802507837,0.18996865203761756,0.14796238244514107,0.06896551724137931,0.0670846394984326,0.03824451410658307,0.0896551724137931,0.19122257053291536,0.21316614420062696
etudiant_130,0.19074978454467106,0.17696064349324905,0.4050560183855214,0.21890261419132434,0.18615340419419707,0.22349899454179833,0.37259408216029877,0.29790290146509624,0.21430623384085032,0.4714162596954898,0.4130996839988509,0.18615340419419707,0.34041941970698075,0.32548118356794026,0.5380637747773628,0.1921861534041942,0.12266590060327492,0.22263717322608445,0.2094225797184717,0.45619074978454466,0.2516518241884516,0.30249928181557023,0.2665900603274921,0.8509049123814996,0.48434357943119793,0.22953174375179547,0.2918701522550991,0.16776788279230107,0.28411376041367425,0.2838264866417696,0.5357655846021259,0.24791726515369147,0.2573972996265441,0.17552427463372594,0.7667336972134444,0.2657282390117782,0.1453605285837403,0.16690606147658718,0.2654409652398736,0.7305372019534616,0.3476012640045964,0.22033898305084745,0.0,0.18126975007181845,0.23757540936512497,0.22349899454179833,0.21430623384085032,0.30249928181557023,0.2608445848893996,0.29330652111462224,0.17207698937087043,0.47974719908072394,0.12094225797184717,0.3958632576845734,0.428325193909796,0.23757540936512497,0.13961505314564782,0.22838264866417696,0.18126975007181845,0.24217178971559897,0.1488078138465958,0.24676817006607296,0.34128124102269464,0.3944268888250503,0.14909508761850043,0.16748060902039644,0.5308819304797472,0.460499856363114,0.18385521401896007,0.5754093651249641,0.255960930767021
etudiant_131,0.1802461442592304,0.3400841252531547,0.2749649478111855,0.19239756971490887,0.42701355351300824,0.1925533572207509,0.688424988315937,-0.27699018538713194,0.0,0.0,0.0,0.0,0.0,0.2554915095809316,0.4533416420003116,0.22651503349431376,0.0,0.1850755569403334,-0.7147530768032404,-0.3154696993301137,0.31250973671911514,0.0,0.7360959651035986,0.0,-0.5552266708210002,0.17790933167159995,0.22433400841252532,-0.4485122293192086,0.35706496338993615,0.0,0.22885184608194423,0.0,0.0,0.18040193176507244,0.20470478267642936,0.0,0.32061068702290074,0.3643869761645116,0.23352547125720516,0.2093784078516903,0.0,0.0,0.14675183050319365,0.0,0.3835488393830815,0.23134444617541672,0.0,0.22635924598847174,0.30877083657890636,0.29397102352391336,0.0,0.29178999844212494,0.1757283065898115,1.0,0.282131173079919,0.3134444617541673,0.22386664589499922,0.47686555538245834,0.21903723321389623,0.900919146284468,0.2748091603053435,0.45521109207041593,0.0,0.3639196136469855,0.2361738588565197,0.20236797008879887,0.19489016980838136,0.30877083657890636,0.19738276990185388,0.0,0.0
etudiant_132,0.16348547717842324,0.26141078838174275,0.12254495159059474,0.12918395573997235,0.16542185338865836,0.30816044260027664,0.24121715076071923,0.19197786998616875,0.26390041493775934,0.9587828492392808,0.38035961272475793,0.22959889349930843,0.20525587828492392,0.18589211618257262,0.40276625172890734,0.2232365145228216,0.26141078838174275,0.5037344398340249,0.45228215767634855,0.07966804979253111,0.12199170124481327,0.13360995850622406,0.6298755186721992,0.24564315352697094,0.6284923928077455,0.020470262793914246,0.007745504840940526,0.01272475795297372,0.012448132780082987,0.01272475795297372,0.01715076071922545,0.008022130013831258,0.008022130013831258,0.008022130013831258,0.01272475795297372,0.0035961272475795295,0.008022130013831258,0.012448132780082987,0.008298755186721992,0.008022130013831258,0.004149377593360996,0.007745504840940526,0.012448132780082987,0.008022130013831258,0.008852005532503458,0.0030428769017980637,0.003872752420470263,0.008022130013831258,0.040110650069156296,0.007192254495159059,0.008298755186721992,0.0005532503457814661,0.006639004149377593,0.004426002766251729,0.0,0.0027662517289073307,0.004426002766251729,0.006639004149377593,0.0035961272475795295,0.012448132780082987,0.008022130013831258,0.013001383125864454,0.007745504840940526,0.008298755186721992,0.012448132780082987,0.01272475795297372,0.004426002766251729,0.007192254495159059,0.01272475795297372,0.0035961272475795295,0.008022130013831258
etudiant_133,0.3506899244988284,0.21114293152824784,0.15230408747721946,0.06352512366571206,0.1731319968758136,0.054933611038791984,0.21530851340796667,0.05102837802655558,0.21791200208279093,0.02551418901327779,0.22988804998698256,0.0945066388961208,0.10413954699297058,0.1986461858890914,0.39416818536839365,0.1210622233793283,0.20046862796146836,0.09294454569122625,0.12080187451184587,0.1437125748502994,0.07784431137724551,0.07445977609997396,0.2845613121582921,0.19005467326217132,0.1674043217912002,0.14944024993491278,0.06638896120801875,0.05623535537620411,0.07055454308773756,0.05102837802655558,0.034626399375162716,0.11767768810205675,0.16401978651392868,0.15464722728456132,0.07888570684717522,0.04608174954438948,0.03905233012236397,0.058318146316063524,0.029940119760479042,0.0,0.1101275709450664,0.2999218953397553,0.04634209841187191,0.10596198906534757,0.08044780005206978,0.8060400937255923,0.24681072637334028,0.16323873991148138,0.08018745118458735,0.44337412132257226,0.11142931528247853,0.07029419422025514,0.056756053111168964,0.24342619109606872,0.19838583702160895,0.054933611038791984,0.07003384535277271,0.12470710752408228,0.14110908617547513,0.09294454569122625,0.08305128872689403,0.09164280135381411,0.42775318927362665,0.06743035667794844,0.300963290809685,0.2658161936995574,0.14293152824785213,0.24524863316844572,0.06092163499088779,0.14162978391043998,0.061442332725852644
etudiant_134,0.14022787028921999,0.1375985977212971,0.12094653812445223,0.050248320186970494,0.20040899795501022,0.30528775927548935,0.3534910896874087,0.03593339176161262,0.15045281916447562,0.10780017528483786,0.27578147823546595,0.135553607946246,0.07391177329827636,0.012269938650306749,0.38650306748466257,0.32486123283669294,0.2158924919661116,0.05988898626935437,0.30090563832895123,0.15921706105755185,0.057843996494303246,0.12299152789950336,0.09815950920245399,0.042068361086765996,0.14986853637160386,0.024539877300613498,0.19456617002629273,0.03067484662576687,0.14052001168565587,0.028921998247151623,0.23780309669880223,0.31931054630441136,0.050248320186970494,0.1878469179082676,0.10575518550978674,0.34501898919076834,0.06222611744084137,0.021910604732690624,0.026584867075664622,0.20625182588372773,0.23751095530236635,0.11218229623137599,0.0,0.2936021034180543,0.11802512416009349,0.18813905930470348,0.19544259421560034,0.147239263803681,0.054922582529944496,0.2556237218813906,0.3105463044113351,0.07011393514460999,0.025708442886356996,0.1901840490797546,0.019281332164767746,0.08121530820917323,0.017236342389716622,0.021618463336254747,0.09757522640958224,0.10721589249196611,0.2182296231375986,0.19398188723342097,0.1317557697925796,0.04966403739409874,0.7849839322231961,0.2702307917031843,0.15395851592170612,0.026292725679228746,0.23780309669880223,0.05930470347648262,0.19222903885480572
etudiant_135,0.5426509186351706,0.3353018372703412,0.3562992125984252,0.636482939632546,0.5118110236220472,0.4153543307086614,0.4734251968503937,0.442257217847769,0.28510498687664043,0.3188976377952756,0.5213254593175853,0.3956692913385827,0.8136482939632546,0.4629265091863517,0.2765748031496063,0.2798556430446194,0.3051181102362205,0.2181758530183727,0.2765748031496063,0.24507874015748032,0.46620734908136485,0.24114173228346455,0.20045931758530183,0.3241469816272966,0.1650262467191601,0.3618766404199475,0.3405511811023622,0.20439632545931757,0.045931758530183726,0.1860236220472441,0.1220472440944882,0.1332020997375328,0.2129265091863517,0.12270341207349081,0.17519685039370078,0.19881889763779528,0.2234251968503937,0.23753280839895013,0.20439632545931757,0.2339238845144357,0.2001312335958005,0.17749343832020997,0.24311023622047245,0.2073490813648294,0.2073490813648294,0.1223753280839895,0.04921259842519685,0.07381889763779527,0.0,0.058070866141732284,0.010826771653543307,0.048556430446194225,0.01541994750656168,0.037073490813648295,0.058727034120734906,0.015748031496062992,0.037729658792650916,0.010498687664041995,0.047900262467191604,0.010826771653543307,0.0318241469816273,0.021981627296587928,0.031496062992125984,0.02690288713910761,0.026246719160104987,0.021325459317585303,0.03215223097112861,0.021325459317585303,0.3776246719160105,0.994750656167979,0.4524278215223097
etudiant_136,0.020419957618955886,0.010466833622294999,0.9558851858986708,0.03910614525139665,0.08142297566300649,0.029217234957940024,0.05676491363256919,0.020612598728568677,0.034675399730302446,0.4442303987670969,0.20638284209850383,0.03473961343350671,0.03981249598664355,0.008668849932575612,0.053104732549926155,0.05098568034418545,0.04514223335259744,0.0074487895716946,0.0,0.001284274064085276,0.007898285494124446,0.011430039170358954,0.056058562897322285,0.10537468695819688,0.0528478777371091,0.018365119116419443,0.020484171322160148,0.025557053875296987,0.04032620561227766,0.038078726000128425,0.019007256148462083,0.0461054389006614,0.06691067873884286,0.013163809156874077,0.03698709304565594,0.035317536762345086,0.030629936428433827,0.04116098375393309,0.03499646824632376,0.02356642907596481,0.026712900532973736,0.15295704103255633,0.09400886149104219,0.12913375714377448,0.10100815514030693,0.04867398702883195,0.05066461182816413,0.012778526937648494,0.01881461503884929,0.033326911963012906,0.04899505554485327,0.0631220702497913,0.07037821871187311,0.3709625634110319,0.05817761510306299,0.015282861362614782,0.03878507673537533,0.03101521864765941,0.017466127271559752,0.03287741604058306,0.0156039298786361,0.016053425801065946,0.025300199062479933,0.038014512296924166,0.021832659089449688,0.013613305079303924,0.08148718936621074,0.058562897322288573,0.03435433121428113,0.10749373916393759,0.0423810441148141
etudiant_137,0.5168843973379345,0.136923835346315,0.1163421247227015,0.10672911017993592,0.11547941828937638,0.24624106482622626,0.1006901651466601,0.08873551885629775,0.06938624599457727,0.9217402021197929,0.06655163914222331,0.15257579492235643,0.06359378851368006,0.061498644318461915,0.19953167365048066,0.15972393394133597,0.06223810697559773,0.11067291101799359,0.06433325117081587,0.12361350751787034,0.09674636430860241,0.05262509243283214,0.12447621395119546,0.1315011091939857,0.28530934187823515,0.05964998767562238,0.08959822528962287,0.1215183633226522,0.1375400542272615,0.13951195464629038,0.06236135075178703,0.10870101059896475,0.21826472763125462,0.08873551885629775,0.10352477199901405,0.16551639142223318,0.16354449100320434,0.11843726891791964,0.08466847424205078,0.13371949716539314,0.10919398570372196,0.0966231205324131,0.06877002711363076,0.04412127187577027,0.1557801331032783,0.0807246734039931,0.07752033522307124,0.0807246734039931,0.08898200640867636,0.08195711116588612,0.027606605866403747,0.10956371703228987,0.10340152822282475,0.24463889573576533,0.07160463396598472,0.049667241804288886,0.004560019719004191,0.028715799852107468,0.009736258318954893,0.03364555089967956,0.029455262509243282,0.003697313285679073,0.03845205817106236,0.03081094404732561,0.08762632487059403,0.04806507271382795,0.04313532166625585,0.04769534138526004,0.0,0.08516144934680799,0.022553611042642346
etudiant_138,0.0,0.044402042587799215,0.059236610180094934,0.07303893585242069,0.0835646754302963,0.09560749782994596,0.0,0.11976352276015233,0.1332217677924881,0.16545586774791401,0.17395622355857582,0.0,0.1915512562853367,0.19897245008875716,0.0,0.0,0.0,0.24286619173111662,0.25204688880721315,0.0,0.29186640287150933,0.30406562556206357,0.3167496891544218,0.32568796577961634,0.3364248457502131,0.3434081187391009,0.0,0.36704802270932224,0.3773313418362958,0.389358524206855,0.0,0.4103161631880635,0.4212094434495648,0.42818489642390734,0.4446147469834294,0.0,0.46498588487374587,0.4717658374844577,0.48344893921502696,0.490510412349367,0.0,0.0,0.5271080804210296,0.0,0.5443277524496195,0.5660830329144412,0.0,0.0,0.6120803584694667,0.0,0.0,0.0,0.6809825066274623,0.0,0.7276601734479227,0.0,0.7561954065234562,0.7643125816214018,-0.7904001501442792,0.8053207378965724,0.0,0.8316585468848972,-0.883794583857926,0.0,0.0,0.0,-0.9638637127865057,0.9722311283498988,0.0,1.0,0.0
etudiant_139,0.0,0.0,0.04928678151378549,0.059783927362815584,0.0,0.10054018159296103,0.10825979797463828,0.0,0.0,0.0,0.0,0.0,0.20579258559260347,0.2122096364309704,0.0,0.0,0.0,0.0,0.3135096479241958,0.0,0.0,0.3435708174237297,0.35554931232201464,0.3615385597711571,0.0,0.37812711507272656,0.0,0.3953669531459512,0.0,0.0,0.0,0.0,0.4585924629981994,0.48777248521843514,0.0,0.0,0.5188808152527871,0.5259619191132338,0.0,0.5410435848646992,0.0,0.0,0.5611503441582489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.664953324734698,0.6740138174109594,0.0,0.0,0.0,0.0,0.0,0.0,0.8580267409043891,0.0,0.0,0.0,0.0,0.9382749945726435,0.954193111726921,0.9630684357720255,0.0,0.9878810323470443,1.0,0.0
etudiant_140,0.14736842105263157,0.028637094920707883,0.04334635715927373,0.011675476901861642,0.02252355780280395,0.0334635715927373,0.01778901401976557,0.018570443576189383,0.05580326361755918,0.049092162721213514,0.08085497586761664,0.042381061824867845,0.03452079981613422,0.022201792691335324,0.057320156285911285,0.02601700758446334,0.02744196736382441,0.03318777292576419,0.03199264536888072,0.3042059296713399,0.2272121351413468,0.03686508848540565,0.3603309584003677,0.9641461732934957,0.04739140427487934,0.006619168007354631,0.01999540335555045,0.0,0.02151229602390255,0.48490002298322227,0.026200873362445413,0.10006894966674328,0.05741208917490232,0.11335325212594806,0.055527464950586074,0.018570443576189383,0.0011491611123879567,0.008411859342679844,0.03714088715237877,0.02178809469087566,0.06026200873362445,0.011353711790393014,0.006343369340381521,0.029648356699609284,0.14529993105033326,0.04587451160652724,0.1305447023672719,0.010848080900942312,0.03373937025971041,0.06449092162721214,0.013054470236727189,0.2962997012181108,0.09202482188002759,0.029648356699609284,0.5204320845782578,0.5743507239715008,0.6095150540105723,0.026706504251896118,0.047483337163870376,0.06982302918869225,0.02528154447253505,0.2855435532061595,0.0286830613652034,0.01116984601241094,0.01328430245920478,0.008641691565157435,0.06614571362905079,0.006205470006894967,0.008825557343139508,0.0016547920018386577,0.03893357848770398
etudiant_141,0.4863102998696219,0.07953063885267275,0.3713913205438629,0.1609238219407711,0.49674054758800523,0.13503445706835537,0.09014714099459863,0.03445706835537344,0.1681877444589309,0.12777053455019557,0.7554479418886199,0.09871484447755634,0.28105792512572175,0.16576643695287763,0.5295213261314956,0.33600298007077667,0.3626373626373626,0.08213820078226858,0.16297262059973924,0.0214192587073943,0.002421307506053269,0.2948407524678711,0.1143602160551313,0.38815421866269323,0.17880424660085678,0.05252374743900168,0.49264295027006894,0.1769417023654312,0.13112311417396164,0.830135965729186,0.5183460607189421,0.17340286831812254,0.04935742223877817,0.1467684857515366,0.3304153473644999,0.3149562302104675,0.6768485751536599,0.46246973365617433,0.14099459862171726,0.10188116967777985,0.061463959769044514,0.27100018625442357,0.23486682808716708,0.1577574967405476,0.17098156081206928,0.39951573849878935,0.2438070404172099,0.16967777984727136,0.15012106537530268,0.17712795678897375,0.06463028496926802,0.2438070404172099,0.09722480908921587,0.24362078599366735,0.13503445706835537,0.09461724715962004,0.0,0.3626373626373626,0.11529148817284411,0.17843173775377166,0.14602346805736635,0.25107096293536973,0.5596945427453902,0.07040417209908735,0.29130191842056247,0.02533060160178804,0.09275470292419445,0.03240826969640529,0.32538647792885084,0.10784131123114174,0.04563233376792699
etudiant_142,0.13739401280498356,0.12060910192074753,0.05329641806540924,0.28032531579858105,0.20211109188440907,0.07302301436234643,0.5229278421872297,0.03616542654438484,0.1026129088077522,0.2777297110226683,0.17788544730922304,0.08946184460979409,0.046720885966430176,0.028205571898252294,0.7624156428447828,0.18740266482090326,0.09119224779373594,0.07907942550614293,0.09724865893753244,0.7203668454749956,0.06056411143796504,0.8821595431735595,0.19484339851185326,0.04377920055372902,0.40128049835611695,0.1711368748918498,0.06713964353694411,0.00830593528292092,0.12337774701505451,0.10382419103651151,0.1318567226163696,0.05606506315971621,0.21595431735594395,0.033569821768472057,0.04499048278248832,0.020591797888908116,0.010901540058833708,0.03564630558920229,0.037203668454749955,0.010555459422045336,0.03408894272365461,0.11455269077695103,0.0,0.06783180481052085,0.053815539020591795,0.02128395916248486,0.07284997404395224,0.039280152275480186,0.042740958643363906,0.13168368229797542,0.016092749610659283,0.036511507181173214,0.022322201072849972,0.10936148122512546,0.16421526215608237,0.136874891849801,0.344523273922824,0.028032531579858105,0.01920747534175463,0.04499048278248832,0.05052777297110227,0.005537290188613947,0.15210243986848937,0.14241218203841496,0.04758608755840111,0.019726596296937186,0.13739401280498356,0.02872469285343485,0.049835611697525525,0.039107111957086,0.07977158677971967
etudiant_143,0.03297918923279021,0.0432462953146966,0.05314466133529995,0.06772141688368556,0.08606623493351155,0.0970592980111083,0.1212117720264571,0.13818533797331245,0.14829112027839875,0.1638819109953677,0.17359590698531954,0.1826761309949068,0.19287409831531885,0.20115922656772142,0.21755663616879076,-0.24112143071143785,0.25229886381968614,0.26270424742458115,0.2785600700606117,0.2882855891774792,0.29956673042796894,0.0,0.3299071235970593,0.34224839252379524,0.0,0.36338180728722547,0.37294600262727295,0.3832131087091793,0.400543891590422,0.41172132469867023,0.4207093636929317,0.4399645087690996,0.4538383535756263,0.4634025489156738,-0.48202392201147704,0.0,0.5154064206863175,0.5264110068908299,0.539570417828582,0.5498605701643198,0.5592634417275472,0.5698531953630938,0.579221497545574,0.5888087391394529,0.6009541149086216,0.6115553916710839,0.6324237745154525,0.6436012076237008,0.6514254107994746,0.6612546380585835,0.6806711069115715,0.68945172962135,0.7186974257334471,0.0,0.7553985849600148,0.7667603880989146,0.7760595515199005,0.7851973911640663,0.7940932451430021,0.8102717153326727,0.8197667719112258,0.830863543131064,0.84024336844046,0.8740406996842663,0.8869005093222097,0.9019727593279713,0.0,0.9360927381254177,0.9436173400013828,0.9773916249913577,1.0
etudiant_144,-0.06907784709800328,-0.08745982577839827,0.09912307490947167,0.11467649753501157,0.14224946555560403,0.1505024504457339,0.1611331675465003,0.16966246382502218,-0.19624652792926428,-0.23303229934703257,0.0,0.0,0.2740572691709204,0.28049968733185,0.299157977400637,0.3079417710105726,0.0,-0.3286433110829952,0.33825603885810684,0.34762154065413087,0.37861204426799294,-0.403676395736079,-0.41592862440556694,0.4404839812108256,0.0,0.4574625888922822,0.4670316885534372,0.4751028896354144,0.4827378095778253,0.0,0.5030030685106817,0.0,0.52051975626427,0.5299216148219246,0.0,0.0,0.5713028809097916,0.5884487296947486,0.5957128106685281,0.6029623489376554,0.0,0.0,0.6282448409755246,0.0,-0.6916437619068394,-0.7007983944854064,0.0,0.7204746738798482,0.7290912263862833,-0.7414888821022934,0.0,0.7605252824920379,0.76797114727397,-0.7771112371478848,0.7850151971263616,-0.7971656268632841,0.0,0.8835565638497448,-0.8996262524904381,0.9076392827538066,0.0,0.0,0.0,0.9477698762415834,-0.9630833442403618,-0.9711254599130347,-0.9792984599275774,0.9877041432165554,1.0,0.0,0.0
