"","Confort","Securite","Qualite","Force","Maintien","Puissance","Competition","Muscle","Beaute","Galbant","Silhouette","Douceur","Se_defouler","Energie","Legerete","Technicite","Se_relaxer","Bien_etre","Liberte","Fluidite","Resistance","Inconfort","Repetition","Intensite","Ralentissement","Acceleration","Nouveaute","Endurance","Impact","Recuperation","Tolerance","Decouragement","Perseverance","Objectif","Passivite","Brulure","Fatigue","Transpiration","Rythme","Difficulte","Facilite","Lent","Rapide","Ennuyeux","Regulier","Equilibre","Culpabilite","Challenge","Progression","Accompagnement","Lassitude","Confiance_en_soi","Actif","Stretchcing","Efficacite","Discipline","Muscultation","Cardio","Vital","Depassement","Calme","Serenite","Sexy","Plaisir","Groupe","Partage","Role","Performance","Meilleur","Individualiste","detente","clust"
"etudiant_10","0.97662957074722","0.10794912559618","0.13227344992051","0","0.0012718600953895","0.0030206677265501","0.0069952305246423","0.005087440381558","0.0049284578696343","0.0049284578696343","0.0027027027027027","0.25214626391097","0.00031796502384738","0.004610492845787","0.0047694753577106","0.005087440381558","0.0074721780604133","0.007631160572337","0.0049284578696343","0.0049284578696343","0.005087440381558","0.0074721780604133","0.0023847376788553","0.007631160572337","0.0049284578696343","0.007631160572337","0.0049284578696343","0.0049284578696343","0.010174880763116","0.005087440381558","0.0074721780604133","0.0049284578696343","0.007631160572337","0.010015898251192","0.002543720190779","0.0049284578696343","0.007631160572337","0.010015898251192","0.005087440381558","0.0074721780604133","0.0049284578696343","0.005087440381558","0.005087440381558","0.0052464228934817","0.007154213036566","0.0049284578696343","0.01033386327504","0.0074721780604133","0.0023847376788553","0.0049284578696343","0.0049284578696343","0.010174880763116","0.010174880763116","0.005087440381558","0.0047694753577106","0.007631160572337","0.0049284578696343","0.0049284578696343","0.012877583465819","0.0027027027027027","0.004610492845787","0.010174880763116","0.0049284578696343","0.0049284578696343","0.0023847376788553","0.005087440381558","0.15961844197138","0.12352941176471","0.084737678855326","0.08489666136725","0.082352941176471","1"
"etudiant_11","0.12282608695652","0.02463768115942","0.19927536231884","0.092028985507246","0.16557971014493","0.070652173913044","0.046014492753623","0","0.23442028985507","0.41521739130435","0.046376811594203","0.10108695652174","0.29311594202898","0.15833333333333","0.18188405797101","0.13913043478261","0.19492753623188","0.19311594202899","0.3463768115942","0.28731884057971","0.25217391304348","0.50326086956522","0.32427536231884","0.12282608695652","0.18768115942029","0.098188405797101","0.2945652173913","0.093840579710145","0.14492753623188","0.14782608695652","0.12753623188406","0.80579710144927","0.59275362318841","0.29347826086957","0.2463768115942","0.37536231884058","0.14057971014493","0.13478260869565","0.29963768115942","0.18695652173913","0.19927536231884","0.46376811594203","0.040942028985507","0.4695652173913","0.1463768115942","0.62789855072464","0.29347826086957","0.24021739130435","0.2054347826087","0.48695652173913","0.34057971014493","0.18152173913044","0.19384057971015","0.3286231884058","0.2695652173913","0.2286231884058","0.25217391304348","0.2286231884058","0.18152173913044","0.64021739130435","0.69130434782609","0.28115942028986","0.21376811594203","0.23369565217391","0.23442028985507","0.16847826086956","0.35217391304348","0.21268115942029","0.10507246376812","0.43478260869565","0.24601449275362","2"
"etudiant_12","0.16916996047431","0.08695652173913","0.10197628458498","0.077470355731225","0.1802371541502","0.100395256917","0.051383399209486","0.076679841897233","0.088537549407115","0.28142292490119","0.35889328063241","0.56363636363636","0.21739130434783","0.076679841897233","0.089328063241107","0.11541501976285","0.27114624505929","0.1501976284585","0.089328063241107","0.065612648221344","0.11304347826087","0.60237154150198","0.25612648221344","0.14071146245059","0.26798418972332","0.11541501976285","0.22924901185771","0.090118577075099","0","0.049802371541502","0.040316205533597","0.54466403162055","0.23794466403162","0.17628458498024","0.12806324110672","0.11462450592885","0.089328063241107","0.2300395256917","0.050592885375494","0.076679841897233","0.14071146245059","0.35810276679842","0.052173913043478","0.23162055335968","0.074308300395257","0.051383399209486","0.16600790513834","0.33438735177866","0.087747035573122","0.2300395256917","0.21818181818182","0.17865612648221","0.15335968379447","0.35889328063241","0.27114624505929","0.15098814229249","0.15335968379447","0.12885375494071","0.088537549407115","0.25612648221344","0.064822134387352","0.039525691699605","0.11146245059288","0.038735177865613","0.025296442687747","0.11462450592885","0.06403162055336","0.089328063241107","0.1201581027668","0.1098814229249","0.28142292490119","1"
"etudiant_13","0.17607815106028","0.80295449130331","0.097212294496069","0.053371455801763","0.22802001429593","0.04622349297117","0.081248510841077","0.078151060281153","0.38884917798427","0.1739337622111","0.10030974505599","0.24612818680009","0.043364307838933","0.019299499642602","0.16607100309745","0.016678579938051","0.10459852275435","0.010007147962831","0.046700023826543","0.04955920895878","0.1317607815106","0.13104598522754","0.17726947819871","0.11293781272337","0.072432690016679","0.24731951393853","0.28568024779605","0.030974505599238","0","0.022873481057898","0.044079104121992","0.17607815106028","0.13914700976888","0.045985227543483","0.13676435549202","0.083392899690255","0.059328091493924","0.02144388849178","0.06361686919228","0.3164164879676","0.20991184179176","0.33714558017632","0.0038122468429831","0.34762925899452","0.10436025732666","0.045985227543483","0.32952108649035","0.21491541577317","0.020729092208721","0.01810817250417","0.26018584703359","0.26638074815344","0.19537765070288","0.10841076959733","0.1617822253991","0.050274005241839","0.37860376459376","0.069335239456755","0.52942578031928","0.089349535382416","0.10340719561592","0.026923993328568","0.16011436740529","0.12580414581844","0.39742673338099","0.092685251370026","0.34762925899452","0.011436740528949","0.19823683583512","0.34810578984989","0.33976649988087","1"
"etudiant_14","0.25225225225225","0.046546546546546","0","0.043168168168168","0.47522522522522","0.084834834834835","0.1036036036036","0.52364864864865","0.16554054054054","0.12087087087087","0.26388888888889","0.09496996996997","0.0746996996997","0.011261261261261","0.14602102102102","0.10998498498499","0.097222222222222","0.1463963963964","0.22522522522523","0.091591591591592","0.17042042042042","0.061186186186186","0.30442942942943","0.55367867867868","0.47747747747748","0.10960960960961","0.20457957957958","0.070570570570571","0.066066066066066","0.14039039039039","0.15202702702703","0.18318318318318","0.13776276276276","0.20082582582583","0.14264264264264","0.12237237237237","0.14001501501502","0.12424924924925","0.10660660660661","0.064189189189189","0.12424924924925","0.1234984984985","0.38663663663664","0.72635135135135","0.2804054054054","0.10322822822823","0.056306306306306","0.024774774774775","0.052177177177177","0.21546546546546","0.04954954954955","0.059309309309309","0.10998498498499","0.16554054054054","0.062312312312312","0.18430930930931","0.081456456456456","0.11599099099099","0.13288288288288","0.092342342342342","0.14039039039039","0.054804804804805","0.076201201201201","0.1737987987988","0.18881381381381","0.097597597597598","0.079204204204204","0.05518018018018","0.0041291291291291","0.049174174174174","0.13551051051051","1"
"etudiant_15","0.14640883977901","0.7914364640884","0.18692449355433","0.13489871086556","0.18692449355433","0.17955801104972","0.19475138121547","0.16436464088398","0.23204419889503","0.50782688766114","0.34346224677716","0.40423572744015","0.23848987108656","0.12016574585635","0.24677716390424","0.31399631675875","0.32090239410681","0.15745856353591","0.70211786372007","0.32090239410681","0.30662983425414","0.21685082872928","0.24677716390424","0.17219152854512","0.2914364640884","0.13674033149171","0.22237569060773","0.12753222836096","0.21132596685083","0.11740331491713","0.33701657458563","0.21639042357274","0.16482504604052","0.11233885819521","0.13489871086556","0.57550644567219","0.11924493554328","0.16436464088398","0.12845303867403","0.14871086556169","0.18738489871087","0.32872928176796","0","0.29926335174954","0.32918968692449","0.10405156537753","0.11279926335175","0.32918968692449","0.17909760589319","0.23158379373849","0.21731123388582","0.14917127071823","0.082872928176796","0.39640883977901","0.16390423572744","0.13489871086556","0.083333333333333","0.12661141804788","0.092541436464088","0.12615101289134","0.12615101289134","0.067219152854512","0.20948434622468","0.10635359116022","0.095303867403315","0.061694290976059","0.22375690607735","0.097145488029466","0.052946593001842","0.12753222836096","0.13443830570902","2"
"etudiant_16","0.45509067542482","0.19320291303727","0.065114950735399","0.31015279166072","0.081393688419249","0.034985006425817","0.088961873482793","0.10695416250178","0.11709267456804","0.49907182636013","0.88790518349279","0.070826788519206","0.25903184349565","0.21576467228331","0.19677281165215","0.46794231043838","0.26303012994431","0.53605597601028","0.26145937455376","0.059260317006997","0.86948450664001","0.072111952020563","0.40182778809082","0.066971298015136","0.054690846779952","0.019420248464944","0.23832643152934","0.53976867056976","0.22647436812794","0.49421676424389","0.1300871055262","0.32414679423104","0.14707982293303","0.049978580608311","0.061402256175925","0.11009567328288","0.010995287733828","0.065828930458375","0.013280022847351","0.022133371412252","0.5857489647294","0.075396258746252","0","0.049264600885335","0.027559617306869","0.10452663144367","0.070683992574611","0.070826788519206","0.020848207910895","0.16293017278309","0.034413822647437","0.11452234756533","0.017706697129801","0.32885906040268","0.046123090104241","0.050121376552906","0.11395116378695","0.15264886477224","0.06154505212052","0.21676424389547","0.070683992574611","0.10766814222476","0.040696844209624","0.066114522347565","0.10238469227474","0.25831786377267","0.0059974296729973","0.031272311866343","0.02099100385549","0.13080108524918","0.082393260031415","2"
"etudiant_17","0.07747916312298","0.097550603844191","0.069399557747916","0.09108691954414","0.077394114645348","0.13250552815105","0.080285762884844","0.1149855417588","0.22384759312808","0.13794863071951","0.13658785507739","0","0.078754890287464","1","0.13514203095765","0.073566933151897","0.4504167375404","0.064041503657084","0.073566933151897","0.086749447184895","0.08428304133356","0","0.099166524919204","0.077394114645348","0.091001871066508","0.066933151896581","0.10018710665079","0.07484266031638","0.11243408742984","0.11370981459432","0.13922435788399","0","0.074927708794013","0.14866473890117","0","0.10171797924817","0.16065657424732","0.085558768498044","0.093638373873108","0.18872257186596","-0.19850314679367","-0.12706242558258","0.13667290355503","0","0.1231501956115","0.092277598230992","0","0.1178771899983","0.11370981459432","0.14755910869195","0","0.081731587004593","0.078669841809832","0","0.14483755740772","0","0.092277598230992","0","0.12859329817996","0.076033339003232","0.26296989283892","0.070845381867665","0","0.08428304133356","0.097720700799456","0.077394114645348","0.14339173328797","0.10580030617452","0.11098826331009","0","0.2281000170097","1"
"etudiant_18","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0.45522717247464","0.40494044993383","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.49933833259815","0.45699161887958","0","0.47066607851787","0.38994265549184","0.41905602117336","0.91221879135421","0","0.51477723864138","0.24393471548302","0","0","0","0","0","0.51477723864138","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.39744155271284","0","0","0.46846052051169","2"
"etudiant_19","0","0","0","0","0","0","0","0","0","0","0.19669729399323","0.2090096733193","0.22007043961695","0.22794880999738","0.23680712546208","0.25358262101351","0.26265438986291","0.27243443585241","0.28199132603064","0.30234701698895","0","0.32642843975278","0.33876992635858","0","0.35875692510697","0","0","0","0","0","0.42228841433242","0","0","0","0.47592342844946","0.4967254310303","0.50632113091484","0.51494658814169","0","0.55286367120417","0","0","0.61377550525386","0","0","0","0","0","0.69552815159071","0","0","0","0.73622983108075","0","0","0","0","0","0","0","0.8636129896087","0","0.90130691685991","0.91304685301794","0","0.94927571385604","0","0","0","0","1","2"
"etudiant_20","0.18697266284171","0.19541005737428","0.12841714478569","0.18899763752953","0.20772865339183","0.095680053999325","0.16047924400945","0.072730340870739","0.09011137360783","0.9070199122511","0.18258521768478","0.064461694228822","0.073742828214647","0.054843064461694","0.3150523118461","0.076611542355721","0.072730340870739","0.12588592642592","0.076611542355721","0.063955450556868","0.25447181910226","0.095680053999325","0.20553493081336","0.066149173135336","0.062099223759703","0.043874451569355","0.073911576105299","0.043705703678704","0.29581505231185","0.095511306108674","0.065642929463382","0.14832939588255","0.084205197435032","0.070199122510969","0.074924063449207","0.13938575767803","0.033243334458319","0.18866014174823","0.10141748228147","0.068174147823152","0.15710428619642","0.10901113736078","0.018393520080999","0.12588592642592","0.041511981100236","0.053155585555181","0.07779277759028","0.032905838677016","0.089773877826527","0.071886601417482","0.081842726965913","0.032737090786365","0.088592642591968","0.16081673979075","0.18309146135673","0.11255484306446","0.071211609854877","0.11322983462707","0.059399257509281","0.049105636179548","0.15271684103949","0.033243334458319","0.065305433682079","0.117617279784","0.051130610867364","0.02834964562943","0","0.16587917651029","0.031218359770503","0.062774215322308","0.36112048599392","1"
"etudiant_21","0.025899558232655","0","0","0","0.078615290250105","0","0.11611382573278","0","0","0","0","0","0.24577702120621","0.25295832500569","0.27246224991213","0.28262772314075","0.29237968559397","0.30062233371698","0.30998146093357","0.31921653491754","0","0","0","0","0","0.38595717406736","0.39519224805133","0","0.43010634118774","0","0","0","0","0","0","0","0.53709536247665","0.54748826663175","0.57289161193392","0","0","0","0.62439437901019","0","0","0","0","0.66977718661052","0.67889509920813","0","0","0.70810963549025","0.75786876546358","0","0.78742789405854","0","0","0.81491257693023","0","0.84433386860006","0","0","0","0.88338306949049","0.90288699439693","0","0.93321111792638","0.9410057960427","0","0","1","3"
"etudiant_22","0.20106382978723","0.48333333333333","0.37340425531915","0.25390070921986","0.16028368794326","0.063120567375887","0.31028368794326","0.26489361702128","0.36205673758865","0.33936170212766","0.18368794326241","0.12730496453901","0.23758865248227","0.11241134751773","0.25531914893617","0.1645390070922","0.28156028368794","0.1436170212766","0.23014184397163","0.31099290780142","0.33900709219858","0.19574468085106","0.36170212765957","0.29893617021277","0.33936170212766","0.22411347517731","0.12056737588652","0.1209219858156","0.27624113475177","0.097872340425532","0.83333333333333","0.16666666666667","0.18404255319149","0.17234042553192","0.34503546099291","0.37943262411348","0.19574468085106","0.30460992907801","0.24148936170213","0.13794326241135","0.52021276595745","0.2677304964539","0","0.28191489361702","0.16666666666667","0.21276595744681","0.23723404255319","0.24539007092199","0.081205673758865","0.31595744680851","0.50283687943262","0.090070921985816","0.13475177304965","0.3531914893617","0.59787234042553","0.27021276595745","0.41560283687943","0.18794326241135","0.052482269503546","0.35567375886525","0.057801418439716","0.1209219858156","0.1613475177305","0.14326241134752","0.13794326241135","0.063475177304965","0.040425531914894","0.080141843971631","0.097872340425532","0.17943262411347","0.10248226950355","2"
"etudiant_23","0.13413715146948","0.14431047475509","0.14581763376036","0.079502637528259","0.146571213263","0.12923888470234","0.089299171062547","0.059532780708365","0.39186134137152","0.47343632253203","0.13620949510173","0.82818387339864","0.11021100226074","0.071024868123587","0.17935192162773","0.066503391107762","0.17200452147702","0.18104747550867","0.42238131122833","0.89393368500377","0.17049736247174","0.11850037678975","0.7198568198945","0.58421250941974","0.20327807083647","0.03975131876413","0.086284853051997","0.049736247174077","0.34664657121326","0.38790504898267","0.30030143180106","0.15636774679729","0.077053504144687","0.074415975885456","0.19122079879427","0.036171816126601","0.84702336096458","0.025056518462698","0.48963828183873","0.61793519216277","0.26017332328561","0.1757724189902","0","0.068952524491334","0.06405425772419","0.086284853051997","0.14864355689525","0.14336850037679","0.17464204973625","0.36416729464959","0.30105501130369","0.087980406932931","0.029389600602864","0.38526752072344","0.51488319517709","0.061605124340618","0.040128108515448","0.034287867370008","0.028259231348907","0.29766390354182","0.025056518462698","0.29691032403919","0.1396006028636","0.16710625470987","0.13828183873399","0.20742275810098","0.17294649585531","0.056706857573474","0.51940467219292","0.13583270535041","0.09155990957046","1"
"etudiant_24","0.19962609056917","0.22247611134192","0.032197756543415","0.093061902783548","0.091192355629414","0.057540506855006","0.34316576651433","0.11258828417117","0.10137100124637","0.16680515164105","0.080598255089323","0.30598255089323","0.060240963855422","0.050062318238471","0.11196510178646","0.015164104694641","0.34503531366847","0.10490236809306","0.046115496468633","0.19630245118405","0.061695056086415","0.15558786871624","0.12941420855837","0.12629829663482","0.10220191109265","0.0147486497715","0.077482343165767","0.019110926464479","0.045076859160781","0.14624013294558","0.08890735355214","0.085583714167013","0.13606148732862","0.03967594515995","0.077274615704196","0.41524719567927","0.117989198172","0.32696302451184","0.16514333194848","0.10116327378479","0.12401329455754","0.031159119235563","0.018072289156626","0.027212297465725","0.10739509763191","0.012879102617366","0.12068965517241","0.04466140423764","0.067303697548816","0.053385957623598","0.082052347320316","0.037183215621105","0.15724968840881","0.83963439966764","0.038637307852098","0.038014125467387","0.02970502700457","0.050477773161612","0.030120481927711","0.033028666389697","0.048400498545908","0.041753219775654","0.53531366846697","0.14270876609888","0.041337764852514","0.0095554632322393","0","0.0047777316161197","0.14478604071458","0.071873701703365","0.014333194848359","1"
"etudiant_25","0.085418363784476","0.064121959734668","0.07343186314442","0.047596881182358","0.024205748865356","0.0038403351565227","0.011113697195392","0.013266612358897","0.14412894216222","0.28016990573723","0.95845455603398","0.066856743861282","0.016117770278133","0.0095426509949959","0.13382986151519","0.34563016408705","0.031129989526359","0.032235540556267","0.064412894216222","0.01344117304783","0.021994646805539","0.30024438496451","0.021063656464564","0.046840451530315","0.061270801815431","0.0027929710229256","0.042941929477482","0.0061678110089608","0.070638892121494","0.018037937856395","0.22291399976725","0.048469684627022","0.14645641801466","0.011521005469568","0.02694053299197","0.21354590946119","0.043756546025835","0.0084952868613988","0.034853950890259","0.64604910974049","0.087163970673804","0.082159897591063","0.0068660537646922","0.051902711509368","0.025951355754684","0","0.029151635051786","0.071744443151402","0.030082625392762","0.0088444082392645","0.04957523565693","0.020307226812522","0.033748399860351","0.12981496566973","0.044862097055743","0.020365413708833","0.0029093448155475","0.0015710462003957","0.06546025834982","0.20324682881415","0.027173280577214","0.1163737926219","0.14802746421506","0.2524147561969","0.067089491446526","0.0048876992901199","0.067380425928081","0.10671476783428","0.41405795414873","0.085825672058652","0.053066449435587","1"
