,Confort,Securite,Qualite,Force,Maintien,Puissance,Competition,Muscle,Beaute,Galbant,Silhouette,Douceur,Se_defouler,Energie,Legerete,Technicite,Se_relaxer,Bien_etre,Liberte,Fluidite,Resistance,Inconfort,Repetition,Intensite,Ralentissement,Acceleration,Nouveaute,Endurance,Impact,Recuperation,Tolerance,Decouragement,Perseverance,Objectif,Passivite,Brulure,Fatigue,Transpiration,Rythme,Difficulte,Facilite,Lent,Rapide,Ennuyeux,Regulier,Equilibre,Culpabilite,Challenge,Progression,Accompagnement,Lassitude,Confiance_en_soi,Actif,Stretchcing,Efficacite,Discipline,Muscultation,Cardio,Vital,Depassement,Calme,Serenite,Sexy,Plaisir,Groupe,Partage,Role,Performance,Meilleur,Individualiste,detente
etudiant_10,0.9766295707472178,0.10794912559618441,0.13227344992050874,0.0,0.0012718600953895071,0.0030206677265500795,0.0069952305246422895,0.005087440381558029,0.00492845786963434,0.00492845786963434,0.002702702702702703,0.2521462639109698,0.0003179650238473768,0.004610492845786964,0.0047694753577106515,0.005087440381558029,0.007472178060413354,0.007631160572337043,0.00492845786963434,0.00492845786963434,0.005087440381558029,0.007472178060413354,0.0023847376788553257,0.007631160572337043,0.00492845786963434,0.007631160572337043,0.00492845786963434,0.00492845786963434,0.010174880763116057,0.005087440381558029,0.007472178060413354,0.00492845786963434,0.007631160572337043,0.01001589825119237,0.0025437201907790143,0.00492845786963434,0.007631160572337043,0.01001589825119237,0.005087440381558029,0.007472178060413354,0.00492845786963434,0.005087440381558029,0.005087440381558029,0.005246422893481717,0.007154213036565978,0.00492845786963434,0.010333863275039745,0.007472178060413354,0.0023847376788553257,0.00492845786963434,0.00492845786963434,0.010174880763116057,0.010174880763116057,0.005087440381558029,0.0047694753577106515,0.007631160572337043,0.00492845786963434,0.00492845786963434,0.01287758346581876,0.002702702702702703,0.004610492845786964,0.010174880763116057,0.00492845786963434,0.00492845786963434,0.0023847376788553257,0.005087440381558029,0.15961844197138314,0.12352941176470589,0.08473767885532592,0.0848966613672496,0.08235294117647059
etudiant_11,0.12282608695652174,0.02463768115942029,0.19927536231884058,0.09202898550724638,0.16557971014492753,0.07065217391304347,0.04601449275362319,0.0,0.23442028985507246,0.4152173913043478,0.0463768115942029,0.10108695652173913,0.2931159420289855,0.15833333333333333,0.18188405797101448,0.1391304347826087,0.19492753623188405,0.19311594202898552,0.3463768115942029,0.28731884057971013,0.25217391304347825,0.5032608695652174,0.3242753623188406,0.12282608695652174,0.18768115942028984,0.09818840579710145,0.29456521739130437,0.09384057971014492,0.14492753623188406,0.14782608695652175,0.12753623188405797,0.8057971014492754,0.5927536231884057,0.29347826086956524,0.2463768115942029,0.3753623188405797,0.14057971014492754,0.13478260869565217,0.2996376811594203,0.18695652173913044,0.19927536231884058,0.463768115942029,0.040942028985507244,0.46956521739130436,0.1463768115942029,0.6278985507246376,0.29347826086956524,0.24021739130434783,0.20543478260869566,0.48695652173913045,0.34057971014492755,0.1815217391304348,0.19384057971014493,0.32862318840579713,0.26956521739130435,0.2286231884057971,0.25217391304347825,0.2286231884057971,0.1815217391304348,0.6402173913043478,0.691304347826087,0.2811594202898551,0.213768115942029,0.23369565217391305,0.23442028985507246,0.16847826086956522,0.3521739130434783,0.21268115942028987,0.10507246376811594,0.43478260869565216,0.2460144927536232
etudiant_12,0.1691699604743083,0.08695652173913043,0.10197628458498023,0.0774703557312253,0.18023715415019761,0.10039525691699605,0.05138339920948617,0.0766798418972332,0.08853754940711463,0.28142292490118576,0.35889328063241105,0.5636363636363636,0.21739130434782608,0.0766798418972332,0.08932806324110672,0.11541501976284585,0.2711462450592885,0.15019762845849802,0.08932806324110672,0.06561264822134387,0.11304347826086956,0.6023715415019762,0.25612648221343876,0.14071146245059288,0.26798418972332017,0.11541501976284585,0.22924901185770752,0.09011857707509881,0.0,0.04980237154150197,0.04031620553359684,0.5446640316205533,0.23794466403162054,0.17628458498023716,0.12806324110671938,0.11462450592885376,0.08932806324110672,0.2300395256916996,0.05059288537549407,0.0766798418972332,0.14071146245059288,0.35810276679841896,0.05217391304347826,0.2316205533596838,0.07430830039525692,0.05138339920948617,0.16600790513833993,0.33438735177865614,0.08774703557312254,0.2300395256916996,0.21818181818181817,0.17865612648221343,0.1533596837944664,0.35889328063241105,0.2711462450592885,0.1509881422924901,0.1533596837944664,0.12885375494071147,0.08853754940711463,0.25612648221343876,0.06482213438735178,0.039525691699604744,0.11146245059288537,0.03873517786561265,0.025296442687747035,0.11462450592885376,0.06403162055335969,0.08932806324110672,0.12015810276679842,0.10988142292490119,0.28142292490118576
etudiant_13,0.17607815106028116,0.8029544913033119,0.09721229449606862,0.05337145580176316,0.22802001429592567,0.046223492971169886,0.08124851084107695,0.0781510602811532,0.3888491779842745,0.17393376221110318,0.10030974505599237,0.2461281868000953,0.043364307838932574,0.01929949964260186,0.16607100309745057,0.01667857993805099,0.10459852275434835,0.010007147962830594,0.04670002382654277,0.049559208958780084,0.1317607815106028,0.1310459852275435,0.17726947819871336,0.11293781272337383,0.07243269001667858,0.24731951393852752,0.2856802477960448,0.03097450559923755,0.0,0.0228734810578985,0.0440791041219919,0.17607815106028116,0.13914700976888253,0.04598522754348344,0.1367643554920181,0.08339289969025494,0.059328091493924234,0.021443888491779844,0.0636168691922802,0.3164164879675959,0.209911841791756,0.3371455801763164,0.003812246842983083,0.3476292589945199,0.1043602573266619,0.04598522754348344,0.3295210864903502,0.2149154157731713,0.020729092208720514,0.018108172504169646,0.26018584703359543,0.2663807481534429,0.19537765070288302,0.10841076959733142,0.1617822253990946,0.050274005241839406,0.37860376459375744,0.06933523945675482,0.5294257803192757,0.08934953538241601,0.10340719561591613,0.026923993328568024,0.1601143674052895,0.12580414581844174,0.39742673338098644,0.09268525137002621,0.3476292589945199,0.01143674052894925,0.19823683583512033,0.34810578984989277,0.33976649988086727
etudiant_14,0.25225225225225223,0.046546546546546545,0.0,0.04316816816816817,0.4752252252252252,0.08483483483483484,0.1036036036036036,0.5236486486486487,0.16554054054054054,0.12087087087087087,0.2638888888888889,0.09496996996996997,0.0746996996996997,0.01126126126126126,0.14602102102102102,0.10998498498498499,0.09722222222222222,0.1463963963963964,0.22522522522522523,0.0915915915915916,0.1704204204204204,0.06118618618618619,0.3044294294294294,0.5536786786786787,0.4774774774774775,0.10960960960960961,0.2045795795795796,0.07057057057057058,0.06606606606606606,0.1403903903903904,0.15202702702702703,0.1831831831831832,0.13776276276276275,0.20082582582582584,0.14264264264264265,0.12237237237237238,0.140015015015015,0.12424924924924925,0.1066066066066066,0.06418918918918919,0.12424924924924925,0.1234984984984985,0.3866366366366366,0.7263513513513513,0.28040540540540543,0.10322822822822823,0.05630630630630631,0.024774774774774775,0.052177177177177174,0.21546546546546547,0.04954954954954955,0.05930930930930931,0.10998498498498499,0.16554054054054054,0.06231231231231231,0.1843093093093093,0.08145645645645645,0.11599099099099099,0.13288288288288289,0.09234234234234234,0.1403903903903904,0.054804804804804805,0.0762012012012012,0.1737987987987988,0.18881381381381382,0.09759759759759759,0.07920420420420421,0.05518018018018018,0.004129129129129129,0.049174174174174176,0.13551051051051052
etudiant_15,0.1464088397790055,0.7914364640883977,0.1869244935543278,0.13489871086556168,0.1869244935543278,0.17955801104972377,0.19475138121546962,0.1643646408839779,0.23204419889502761,0.5078268876611418,0.3434622467771639,0.40423572744014735,0.23848987108655617,0.12016574585635359,0.24677716390423574,0.3139963167587477,0.320902394106814,0.1574585635359116,0.7021178637200737,0.320902394106814,0.30662983425414364,0.21685082872928177,0.24677716390423574,0.1721915285451197,0.2914364640883978,0.13674033149171272,0.2223756906077348,0.12753222836095765,0.21132596685082872,0.11740331491712708,0.3370165745856354,0.21639042357274402,0.16482504604051565,0.11233885819521179,0.13489871086556168,0.5755064456721916,0.11924493554327809,0.1643646408839779,0.12845303867403315,0.1487108655616943,0.18738489871086556,0.3287292817679558,0.0,0.2992633517495396,0.3291896869244936,0.10405156537753223,0.11279926335174954,0.3291896869244936,0.179097605893186,0.23158379373848986,0.21731123388581952,0.14917127071823205,0.08287292817679558,0.39640883977900554,0.16390423572744015,0.13489871086556168,0.08333333333333333,0.12661141804788215,0.0925414364640884,0.1261510128913444,0.1261510128913444,0.06721915285451197,0.2094843462246777,0.106353591160221,0.09530386740331492,0.061694290976058934,0.22375690607734808,0.09714548802946593,0.05294659300184162,0.12753222836095765,0.13443830570902393
etudiant_16,0.45509067542481796,0.19320291303726975,0.06511495073539912,0.31015279166071685,0.08139368841924889,0.034985006425817505,0.0889618734827931,0.10695416250178495,0.11709267456804227,0.49907182636013137,0.8879051834927888,0.07082678851920605,0.25903184349564473,0.21576467228330715,0.19677281165214908,0.4679423104383835,0.2630301299443096,0.5360559760102813,0.26145937455376267,0.059260317006997,0.8694845066400114,0.07211195202056261,0.4018277880908182,0.06697129801513638,0.05469084677995145,0.019420248464943595,0.23832643152934457,0.5397686705697559,0.22647436812794516,0.4942167642438955,0.13008710552620306,0.3241467942310438,0.1470798229330287,0.04997858060831072,0.061402256175924604,0.11009567328287877,0.010995287733828359,0.06582893045837498,0.013280022847351134,0.02213337141225189,0.5857489647294016,0.07539625874625161,0.0,0.04926460088533486,0.027559617306868484,0.104526631443667,0.07068399257461089,0.07082678851920605,0.020848207910895332,0.16293017278309296,0.034413822647436816,0.11452234756532914,0.017706697129801514,0.3288590604026846,0.04612309010424104,0.0501213765529059,0.11395116378694845,0.15264886477224046,0.06154505212051978,0.21676424389547336,0.07068399257461089,0.10766814222476082,0.040696844209624446,0.06611452234756533,0.1023846922747394,0.25831786377266885,0.005997429672997287,0.031272311866342994,0.020991003855490502,0.1308010852491789,0.0823932600314151
etudiant_17,0.0774791631229801,0.09755060384419119,0.06939955774791631,0.09108691954414017,0.07739411464534784,0.1325055281510461,0.08028576288484436,0.11498554175880252,0.223847593128083,0.1379486307195101,0.13658785507739413,0.0,0.07875489028746385,1.0,0.13514203095764585,0.07356693315189658,0.450416737540398,0.06404150365708454,0.07356693315189658,0.08674944718489538,0.08428304133356013,0.0,0.09916652491920394,0.07739411464534784,0.09100187106650791,0.06693315189658106,0.10018710665079095,0.07484266031638033,0.112434087429835,0.11370981459431877,0.13922435788399387,0.0,0.07492770879401259,0.14866473890117368,0.0,0.10171797924817146,0.16065657424732097,0.08555876849804389,0.09363837387310767,0.1887225718659636,-0.1985031467936724,-0.12706242558258207,0.13667290355502637,0.0,0.12315019561149855,0.09227759823099166,0.0,0.11787718999829903,0.11370981459431877,0.1475591086919544,0.0,0.08173158700459261,0.07866984180983161,0.0,0.1448375574077224,0.0,0.09227759823099166,0.0,0.12859329817996257,0.07603333900323184,0.2629698928389182,0.07084538186766456,0.0,0.08428304133356013,0.09772070079945569,0.07739411464534784,0.14339173328797414,0.10580030617451948,0.11098826331008675,0.0,0.22810001700969554
etudiant_18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.45522717247463607,0.40494044993383327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4993383325981473,0.4569916188795765,0.0,0.470666078517865,0.38994265549183943,0.4190560211733569,0.9122187913542126,0.0,0.5147772386413763,0.2439347154830172,0.0,0.0,0.0,0.0,0.0,0.5147772386413763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3974415527128363,0.0,0.0,0.46846052051168946
etudiant_19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19669729399322772,0.20900967331929715,0.2200704396169482,0.22794880999738035,0.23680712546207808,0.2535826210135155,0.26265438986290474,0.2724344358524067,0.28199132603064025,0.30234701698894895,0.0,0.3264284397527822,0.3387699263585823,0.0,0.35875692510696927,0.0,0.0,0.0,0.0,0.0,0.42228841433242453,0.0,0.0,0.0,0.47592342844945523,0.4967254310303007,0.5063211309148418,0.5149465881416943,0.0,0.5528636712041681,0.0,0.0,0.613775505253864,0.0,0.0,0.0,0.0,0.0,0.6955281515907128,0.0,0.0,0.0,0.7362298310807533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8636129896087011,0.0,0.9013069168599067,0.9130468530179398,0.0,0.9492757138560354,0.0,0.0,0.0,0.0,1.0
etudiant_20,0.1869726628417145,0.19541005737428283,0.1284171447856902,0.1889976375295309,0.2077286533918326,0.09568005399932501,0.16047924400944988,0.07273034087073911,0.0901113736078299,0.9070199122510969,0.18258521768477895,0.06446169422882214,0.07374282821464731,0.05484306446169423,0.31505231184610194,0.07661154235572055,0.07273034087073911,0.12588592642591967,0.07661154235572055,0.06395545055686803,0.25447181910226124,0.09568005399932501,0.20553493081336482,0.0661491731353358,0.062099223759703004,0.043874451569355384,0.07391157610529868,0.043705703678704015,0.2958150523118461,0.09551130610867364,0.06564292946338171,0.14832939588255148,0.08420519743503206,0.07019912251096862,0.07492406344920688,0.13938575767802902,0.03324333445831927,0.18866014174822815,0.10141748228147149,0.06817414782315222,0.15710428619642255,0.109011137360783,0.01839352008099899,0.12588592642591967,0.041511981100236246,0.05315558555518056,0.07779277759028012,0.03290583867701654,0.08977387782652717,0.07188660141748228,0.08184272696591292,0.03273709078636517,0.0885926425919676,0.16081673979075262,0.18309146135673304,0.11255484306446169,0.07121160985487682,0.11322983462706716,0.059399257509281135,0.04910563617954775,0.15271684103948702,0.03324333445831927,0.06530543368207897,0.1176172797840027,0.05113061086736416,0.028349645629429633,0.0,0.16587917651029363,0.031218359770502867,0.06277421532230847,0.3611204859939251
etudiant_21,0.025899558232654947,0.0,0.0,0.0,0.0786152902501051,0.0,0.11611382573277555,0.0,0.0,0.0,0.0,0.0,0.24577702120621092,0.25295832500568577,0.272462249912129,0.2826277231407522,0.29237968559397376,0.30062233371697944,0.3099814609335695,0.31921653491753904,0.0,0.0,0.0,0.0,0.0,0.3859571740673609,0.39519224805133046,0.0,0.43010634118774077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5370953624766539,0.547488266631748,0.572891611933921,0.0,0.0,0.0,0.624394379010193,0.0,0.0,0.0,0.0,0.6697771866105211,0.6788950992081269,0.0,0.0,0.7081096354902515,0.7578687654635801,0.0,0.7874278940585393,0.0,0.0,0.8149125769302339,0.0,0.8443338686000593,0.0,0.0,0.0,0.8833830694904858,0.902886994396929,0.0,0.9332111179263813,0.9410057960427018,0.0,0.0,1.0
etudiant_22,0.20106382978723406,0.48333333333333334,0.37340425531914895,0.25390070921985813,0.16028368794326242,0.06312056737588652,0.3102836879432624,0.2648936170212766,0.3620567375886525,0.3393617021276596,0.18368794326241134,0.12730496453900708,0.2375886524822695,0.11241134751773049,0.2553191489361702,0.16453900709219857,0.2815602836879433,0.14361702127659576,0.2301418439716312,0.3109929078014184,0.33900709219858155,0.19574468085106383,0.3617021276595745,0.298936170212766,0.3393617021276596,0.22411347517730495,0.12056737588652482,0.12092198581560283,0.27624113475177303,0.09787234042553192,0.8333333333333334,0.16666666666666666,0.18404255319148935,0.1723404255319149,0.3450354609929078,0.37943262411347517,0.19574468085106383,0.3046099290780142,0.24148936170212765,0.13794326241134752,0.5202127659574468,0.26773049645390073,0.0,0.28191489361702127,0.16666666666666666,0.2127659574468085,0.2372340425531915,0.2453900709219858,0.08120567375886525,0.3159574468085106,0.5028368794326241,0.09007092198581561,0.1347517730496454,0.35319148936170214,0.597872340425532,0.2702127659574468,0.4156028368794326,0.1879432624113475,0.0524822695035461,0.3556737588652482,0.05780141843971631,0.12092198581560283,0.16134751773049646,0.14326241134751774,0.13794326241134752,0.06347517730496453,0.04042553191489362,0.08014184397163121,0.09787234042553192,0.1794326241134752,0.1024822695035461
