"","Confort","Securite","Qualite","Force","Maintien","Puissance","Competition","Muscle","Beaute","Galbant","Silhouette","Douceur","Se_defouler","Energie","Legerete","Technicite","Se_relaxer","Bien_etre","Liberte","Fluidite","Resistance","Inconfort","Repetition","Intensite","Ralentissement","Acceleration","Nouveaute","Endurance","Impact","Recuperation","Tolerance","Decouragement","Perseverance","Objectif","Passivite","Brulure","Fatigue","Transpiration","Rythme","Difficulte","Facilite","Lent","Rapide","Ennuyeux","Regulier","Equilibre","Culpabilite","Challenge","Progression","Accompagnement","Lassitude","Confiance_en_soi","Actif","Stretchcing","Efficacite","Discipline","Muscultation","Cardio","Vital","Depassement","Calme","Serenite","Sexy","Plaisir","Groupe","Partage","Role","Performance","Meilleur","Individualiste","detente","clust"
"10",0.116599799398195,0.130641925777332,0.0614343029087262,0.417502507522568,0.347542627883651,0.0574222668004012,0.0947843530591775,0.430541624874624,0.203360080240722,0.167001003009027,0.134904714142427,0.345787362086259,0.148445336008024,0.0797392176529589,0.188565697091274,0.125877632898696,0.331995987963892,0.441323971915747,0.0461384152457372,0.0599297893681043,0.110581745235707,0.191073219658977,0.0737211634904714,0.20987963891675,0.19358074222668,0.000250752256770311,0.45987963891675,0.248495486459378,0.103059177532598,0.230942828485456,0.45987963891675,0.183550651955868,0.033099297893681,0.126128385155466,0.289117352056169,0.339769307923771,0.230190571715145,0.0122868605817452,0.041123370110331,0.0493981945837513,0.337763289869609,0.47617853560682,0.0704613841524574,0.16950852557673,0.165245737211635,0.0107823470411234,0.246489468405216,0.0717151454363089,0.0448846539618857,0.813440320962889,0.197342026078235,0.12111334002006,0,0.195336008024072,0.132898696088265,0.0348545636910732,0.138916750250752,0.47592778335005,0.654714142427282,0.5641925777332,0.763540621865597,0.105817452357071,0.186308926780341,0.0827482447342026,0.0804914744232698,0.0737211634904714,0.195336008024072,0.041123370110331,0.187311935807422,0.138415245737212,0.132146439317954,"1"
"11",0,0,0,0,0,0,0,0,0,0,0,0,0.139238462836722,0,0,0,0.176500803510497,-0.229613214262128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490354205038268,0,0.532892564409255,0,0,0,0,0,0.620904481313795,0,0,0,0.716298421597188,0,0,0,0,0,0,0,0.822537919091263,0,0,0,0,0,0,0,0,0,1,"1"
"12",0.237110356034865,0.1245383365342,0.179642487812085,0.0549564189688285,0.0335352341557099,0.153346136800118,0.142413945929975,0.0836164869256907,0.0494903235337568,0.126902053479096,0.213029989658738,0.0743093514551633,0.0384104003545575,0.0333875018466539,0.0407741172994534,0.126902053479096,0.160437287634806,0.423991726990693,0.102969419412025,0.00960260008863939,0.133993204313783,0.192642931009012,0.90899689762151,0.0407741172994534,0.359580440242281,0.0715024375830994,0.258679273157039,0.0574678682227803,0.0766730684000591,0.0837642192347466,0.71960407741173,0.233712512926577,0.0455015511892451,0.0605702467129561,0.679716353966612,0.141970749002807,0.00871620623430344,0.0502289850790368,0.0358989511006057,0.0719456345102674,0,0.114935736445561,0.18200620475698,0.0751957453094992,0.250849460777072,0.110799231791993,0.108287782538041,0.0521495050967647,0.0279214064115822,0.0886393854335943,0.0440242280986852,0.0444674250258532,0.0407741172994534,0.131777219677944,0.162801004579702,0.12232235189836,0.0556950805141084,0.0852415423253065,0.25720195006648,0.0793322499630669,0.299157925838381,0.0062047569803516,0.107696853301817,0.263406707046831,0.093662283941498,0.0168414832323829,0.0920372285418821,0.370217166494312,0.182892598611316,0.376126458856552,0.215836903530802,"1"
"13",0.0209803432834538,0.0373709678805642,0.0496188126896267,0.0601218767995737,0.0729369902103191,0.081136599998281,0.090797356184517,0.0995642345741618,0.119599130188144,0,0.143218131967305,0,0.174744514254772,0.183812216902885,0,0.214676785821723,0,0.256233508384402,0.26432138344779,0.274558003214522,0.296277514675926,0,0,0.336338710925078,0,0.362527611369438,0.385269925309634,0.393323420457769,0.409757019948946,0.420835947639389,0.43078893310528,0,0.467351972977387,0.469070968740062,0,0,0,0.519334404840692,0.534203718187835,0.544534882721514,0,0,0.591970570792543,0,0.616973364160657,0.625748837529115,0,0.672857916405236,0.685836334413436,0.701865969900384,0,0.728854203374389,0.739804206382631,0.784807515449474,0.802710856317739,0.823880289135087,0.836428958202618,0.845204431571076,0.853275116676837,0.862626453625792,0.873275632375566,0.88779255159136,0,0.922438911188084,0.931618348560771,0.941408029429207,0.956844611378033,0.964992651293115,0.974937041780192,0,1,"3"
"14",0.039120151371807,0.0459791863765374,0.0431882686849574,0.0373699148533586,0.0492431409649953,0.0305108798486282,0.0314096499526963,0.0314569536423841,0.0369914853358562,0.0320245979186377,0.0521286660359508,0.059035004730369,0.0784295175023652,0.0350993377483444,0.245411542100284,0.0904446546830653,0.0628666035950804,0.0307000946073794,0.0322611163670766,0.030794701986755,0.0360454115421003,0.0926206244087039,0.0874172185430464,0.0360454115421003,0.0607852412488174,0.0542573320719016,0.0291863765373699,0.0277199621570483,0.0320245979186377,0.037038789025544,0.0342951750236518,0.0268211920529801,0.0270104068117313,0.02360454115421,0.0943235572374645,0.0283822138126774,0.0360454115421003,0.0298959318826869,0.0253074739829707,0.108893093661306,0.0283822138126774,0.0231788079470199,0.0253074739829707,0.0987228003784295,0.0237937559129612,0.0209082308420057,0.0197256385998108,0.016887417218543,0,0,0.00993377483443709,0,0,0,0.0385052034058657,0.0412488174077578,0.145695364238411,0.0628666035950804,0.0444654683065279,0.0230368968779565,0.0191579943235572,0.022232734153264,0.0437086092715232,0.0276253547776727,0.0337275307473983,0.0506149479659413,0.23926206244087,0.036802270577105,0.0429044465468307,1,0.0283822138126774,"1"
"15",0.0975172766828769,0.19912976708472,0.0769132326593294,0.0332736114665984,0.235346813411825,0.171231123624264,0.0644996160737139,0.790504223189148,0.286281034041464,0.325825441515229,0.479267980547735,0.118249296135142,0.0748656257998464,0.0642436652162785,0.101740465830561,0.0394164320450473,0.108011261837727,0.045687228052214,0.047734834911697,0.045687228052214,0.105835679549526,0.0934220629639109,0.927437931917072,0.0684668543639621,0.145252111594574,0.105963654978244,0.155618121320706,0.039544407473765,0.0581008446378295,0.111978500127975,0.0747376503711287,0.045687228052214,0.0913744561044279,0.0643716406449962,0.128743281289992,0.0788328640900947,0.178525723061172,0.0601484514973125,0.0270028154594318,0.145252111594574,0.0810084463782954,0.153570514461223,0,0.0560532377783466,0.126695674430509,0.0796007166624008,0.0863834143844382,0.0519580240593806,0.0332736114665984,0.421167135909905,0.147299718454057,0.134886101868441,0.0913744561044279,0.089326849244945,0.105835679549526,0.0851036600972613,0.0353212183260814,0.0955976452521116,0.161760941899155,0.0497824417711799,0.0499104171998976,0.045687228052214,0.0373688251855644,0.462759150243153,0.101740465830561,0.101612490401843,0.143204504735091,0.0706424366521628,0.103660097261326,0.0726900435116458,0.215894548246737,"1"
"16",0.0309068584458867,-0.0710927907384669,0.0881248903701105,0.100912120680582,0.111243641466409,0.120364848272233,0.127126819856166,0.136686546219961,0.145027188212594,0.187853008244168,0.200649008945799,-0.21771619014208,0.229661462901245,0.245378003858972,0.271285739343975,0.280889317663568,-0.293238028416067,0.302113664269426,0.309989475530609,0.319005437642519,0.332634625504298,0.345299070338537,0.354876337484652,0.366023504648307,-0.378424837747764,0.406656726890019,0.450368356428697,0.45948956323452,0.466330468338888,0.484362392562708,0.493816874232591,0,0.513804595684968,0.52215400806876,0,0.54129977196983,0.550140326258551,0.557788107349588,0.56630415716541,0.566944395720049,0,0,0.608770391159446,0,0.641519031748816,0.660664795649886,0,0.680091212068058,0.687607437291703,0.694711454130854,0,0.714664094018593,0.72119803543238,-0.780889317663568,0.788405542887213,0.795658656376074,0.805165760392914,0.811655849850903,0.821794422031223,0.828407296965445,0.847684616733906,0.865479740396422,0.903052096123487,0.923750219259779,0.929564988598491,0.935993685318365,0.942027714436064,0.947965269251009,0.954236098930012,-0.993536221715488,1,"3"
"17",0.0892479108635097,0.0857938718662953,0.0776601671309192,0.08,0.0872423398328691,0.0816713091922006,0.0930362116991643,0.0797771587743733,0.115320334261838,0.67075208913649,1,0.102061281337047,0.217158774373259,0.0727576601671309,0.144958217270195,0.127910863509749,0.193314763231198,0.113314763231198,0.102061281337047,0.121114206128134,0.113091922005571,0,0.156211699164345,0.128356545961003,0,0.0874651810584958,0.128133704735376,0.0910306406685237,0.104512534818942,0.0942618384401114,0.185849582172702,0,0.135598885793872,0.124456824512535,0,0.117325905292479,0,0.257938718662953,0.0983844011142061,0.0855710306406685,0,0,0.0875766016713092,0,0.380612813370474,0.0873537604456825,0.0891364902506964,0.0817827298050139,0.195097493036212,0.115208913649025,0.126350974930362,0.128245125348189,0.0781058495821727,0.232089136490251,0.107966573816156,0.0982729805013928,0.133816155988858,0.0874651810584958,0.104066852367688,0.111643454038997,0.129805013927577,0.106183844011142,0.126239554317549,0.475988857938719,0.161114206128134,0.0836768802228412,0.0947075208913649,0.0779944289693593,0.0801114206128134,0,0.0798885793871866,"1"
"18",0.0453161509594279,0.0700276145294909,0.198753805848616,0.170997663385966,0.0516179282022233,0.0448205055583091,0.0348367910500602,0.043404375840827,0.0279685619202719,0.166112015860653,0.107909084472138,0.0493521206542519,0.0804361679529845,0,0.0149401685194364,0.0115414571974793,0.0907031084047299,0.0103377469376195,0.0757629398852935,0.0302343694682433,0.0364653402251646,0.0862422997946612,0.0768958436592792,0.123415704878567,0.0625929335127098,0.0603979324506125,0.0405721164058628,0.0275437230050273,0.183530411385683,0.0697443885859945,0.0258443673440487,0.180273313035474,0.146002973872407,0.00906323019188558,0.0815690717269702,0.163775401826807,0.0421298590950931,0.0489272817390073,0.948382071797777,0.603696098562628,0.162925723996318,0.104439566664306,0.0383063088578914,0.0249238830276853,0.269985130637966,0.0772498760886497,0.0427671174679601,0.0363237272534164,0.0283934008355165,0.109112794731997,0.0530340579197054,0.0366777596827869,0.00913403667775968,0.0780287474332649,0.0608935778517312,0.0405721164058628,0.0777455214897685,0.0288182397507612,0.0208879133328613,0.0249946895135594,0.0654959994335481,0.028676626779013,0.0960135948452878,0.0361821142816682,0.265311902570275,0.0250654959994335,0.0344827586206897,0.0839764922466898,0.0161438787792962,0.0982085959073851,0.0848261700771791,"1"
"19",0.0775122549019608,0.0759803921568627,0.128216911764706,0.103094362745098,0.0962009803921569,0.0583639705882353,0.0909926470588235,0.0810355392156863,0.0991115196078431,0.150582107843137,0.227787990196078,0.0853247549019608,0.138327205882353,0.0862438725490196,0.103094362745098,0.100643382352941,0.0877757352941176,0.0361519607843137,0.0413602941176471,0.0214460784313725,0.0428921568627451,0.0280330882352941,0.0481004901960784,0.0359987745098039,0.119485294117647,0.0153186274509804,0.0271139705882353,0.0258884803921569,0.0258884803921569,0.0637254901960784,0.0387561274509804,0.0441176470588235,0.0407475490196078,0.0265012254901961,0.069546568627451,0.103707107843137,0,0.128216911764706,0.0412071078431373,0.014859068627451,0.0229779411764706,0.0114889705882353,0.0670955882352941,0.167738970588235,0.0182291666666667,0.0386029411764706,0.0337009803921569,0.0834865196078431,0.0413602941176471,0.0536151960784314,0.0660232843137255,0.0536151960784314,0.0543811274509804,0.18734681372549,0.931985294117647,0.0248161764705882,0.0260416666666667,0.0139399509803922,0.00643382352941176,0.0114889705882353,0.014093137254902,0.0214460784313725,0.0998774509803922,0.0196078431372549,0.0736825980392157,0.0139399509803922,0.0337009803921569,0.046109068627451,0.0314031862745098,0.0511642156862745,0.0439644607843137,"1"
"20",0.037708484408992,0.112980420594634,0.0656997824510515,0.0165337200870196,0.04713560551124,0.0375634517766497,0.0542422044960116,0.0142131979695431,0.148078317621465,0.0619289340101523,0.0720812182741117,0.0353879622915156,0.0612037708484409,0.0306018854242204,0.0163886874546773,0.037708484408992,0.124583031182016,0.0236403190717912,0,0.00942712110224801,0.136475707034083,0.218709209572154,0.169253081943437,0.0777374909354605,0.0807831762146483,0.0274111675126904,0.0281363306744017,0.0166787527193619,0.0422044960116026,0.0189992748368383,0.00261058738216099,0.0638143582306019,0.0652646845540246,0.018854242204496,0.040319071791153,0.0938361131254532,0.0117476432197244,0.0612037708484409,0.0729514140681653,0.113705583756345,0.0133430021754895,0.115155910079768,0.0683103698332125,0.119941986947063,0.896591733139956,0.0626540971718637,0.0259608411892676,0.00493110949963742,0.00464104423495286,0.00232052211747643,0.0846990572878898,0.0681653372008702,0.00246555474981871,0.0989122552574329,0.0281363306744017,0.04713560551124,0.00232052211747643,0.0211747643219724,0.000145032632342277,0.0327773749093546,0.0423495286439449,0.0124728063814358,0.0775924583031182,0.00435097897026831,0.0287164612037708,0.0018854242204496,0.13183466279913,0.0545322697606962,0.000725163161711385,0.0105873821609862,0.197534445250181,"1"
"21",0.478154681139756,0.191587516960651,0.272455902306649,0.36797829036635,1,0.221709633649932,-0.36010854816825,0.288466757123474,-0.47842605156038,-0.301221166892809,-0.204884667571235,0.233921302578019,0.330529172320217,0.242605156037992,0.208683853459973,0.204613297150611,0.242605156037992,0.224966078697422,0.200542740841248,0.288195386702849,0.233107191316147,-0.280597014925373,0.410854816824966,-0.0735413839891452,0.497964721845319,0.17910447761194,0.317774762550882,0.196200814111262,0.183446404341927,0.22089552238806,-0.263229308005427,-0.313975576662144,0.272184531886024,0.1921302578019,0.271641791044776,0.192401628222524,-0.827408412483039,0.242333785617368,0.221981004070556,0.175033921302578,0.246947082767978,-0.389416553595658,0.141112618724559,-0.364993215739484,0.213297150610583,-0.107462686567164,0.179647218453189,0,0,0.108005427408412,0,0,0,0,0,0,0,0,0,0.108276797829037,0.149253731343284,0.116146540027137,0,0,0,0.17123473541384,0.36010854816825,0.343554952510176,0.312890094979647,-0.338941655359566,0.242876526458616,"2"
"22",0.0990505310588993,0.0639684583199228,0.0229320888316704,0.0188284518828452,0.0128741551335694,0.106775024139041,0.158191181203734,0.189732861280978,0.0690376569037657,0.709607338268426,0.320888316704216,0.0734631477309302,0.953009333762472,0.0300128741551336,0.0346797553910525,0.0233344061795945,0.0957515288059221,0.0613131638236241,0.0408754425490827,0.0561635017701963,0.0613936272932089,0.0631638236240747,0.143466366269714,0.0982458963630512,0.104200193112327,0.0678307048599936,0.038220148052784,0.0844866430640489,0.0633247505632443,0.0710492436433859,0.123189571934342,0.156501448342453,0.0937399420663019,0.264161570646926,0.0848084969423882,0.0704055358867074,0.155938204055359,0.0696813646604442,0.0482780817508851,0.0776472481493402,0.390006437077567,0.0300933376247184,0.00772449308014162,0.0121499839073061,0.0424847119407789,0.0156099130994528,0.00651754103636949,0.0299324106855488,0.00780495654972642,0.0156099130994528,0.0313002896684905,0.0547956227872546,0.0156099130994528,0.0547151593176698,0.0403926617315739,0.225700032185388,0.370453813968458,0.0390247827486321,0.0156099130994528,0.0202767943353717,0.0258287737367235,0.282426778242678,0,0.026070164145478,0.0300128741551336,0.041599613775346,0.0394271000965562,0.0284036047634374,0.013035082072739,0.0461860315416801,0.0424847119407789,"1"
